subject,rt,correct,jitter,noise,n200trialerp_c1r,n200trialerplat_c1r,p200trialerp_c1n,p200trialerplat_c1n,goodtrials
15,1,590,60,0.45,-16.8558274057672,231.03125,58.406255880661,244.703125,1
15,1,766,80,0.45,-18.533683832622,238.84375,46.1200616040677,242.75,1
15,1,562,60,0.3,-54.3115857357459,261.3046875,25.3084664081611,166.578125,1
15,1,813,60,0.6,-44.1730354913615,192.9453125,38.3101567529737,273.0234375,1
15,1,863,80,0.45,-53.9833606443832,259.3515625,56.3243248029593,215.40625,1
15,0,708,70,0.6,-40.8426297355879,182.203125,26.0908687539962,160.71875,1
15,1,1112,70,0.6,-24.9605796889616,173.4140625,36.8200236947736,229.078125,1
15,0,889,80,0.3,-70.1576032214467,267.1640625,41.9214118220126,248.609375,1
15,1,841,70,0.6,-47.1503953466045,191.96875,56.2099149143125,236.890625,1
15,0,972,60,0.6,-29.4332495442316,190.9921875,41.78700152046,229.078125,1
15,1,1301,80,0.6,-25.7697275133421,211.5,15.9223560434323,241.7734375,1
15,1,607,70,0.3,-35.9575987038959,257.3984375,31.1377843585281,234.9375,1
15,0,834,80,0.6,-31.1926011945024,233.9609375,54.4448923883824,260.328125,1
15,1,802,70,0.6,-25.9300914291049,205.640625,86.3291919668304,196.8515625,1
15,1,848,80,0.6,-34.4774796008027,274.9765625,65.7041941848202,180.25,1
15,1,757,60,0.6,-40.4439444293244,259.3515625,44.5467419155167,248.609375,1
15,1,1017,60,0.6,-61.874897052959,208.5703125,46.5681283977112,177.3203125,1
15,1,811,70,0.6,-62.6529317406332,236.890625,55.3374125267696,266.1875,1
15,1,763,80,0.6,-33.0214238304297,274.9765625,105.389113276394,200.7578125,1
15,1,744,60,0.45,-39.5336187330579,206.6171875,38.3392531214333,165.6015625,1
15,1,869,60,0.3,-55.8951119934701,243.7265625,51.8838688091708,156.8125,1
15,0,904,80,0.45,-45.4769636178687,190.015625,12.1465502049655,263.2578125,1
15,1,725,80,0.45,-40.1135597539859,254.46875,33.951385446354,223.21875,1
15,1,776,80,0.45,-22.2501384947122,193.921875,60.3781910177203,256.421875,1
15,1,641,60,0.3,-54.6158326892117,194.8984375,52.6254916644324,208.5703125,1
15,1,624,60,0.6,-66.5128738284007,149.9765625,85.1036818294715,245.6796875,1
15,0,727,80,0.6,-85.2902413085747,225.171875,76.7726876654363,237.8671875,1
15,1,653,70,0.6,-0,149.9765625,0,149.9765625,0
15,1,619,60,0.3,-47.9021458179209,174.390625,36.3403130566183,193.921875,1
15,1,630,80,0.45,-89.2568232010354,259.3515625,71.9600149768469,227.125,1
15,1,655,60,0.6,-32.1857859867759,242.75,59.6221313923532,150.953125,1
15,1,619,70,0.3,-29.9912575035885,197.828125,66.5800236289303,251.5390625,1
15,1,627,70,0.3,-74.9594512765865,213.453125,32.6409701121044,199.78125,1
15,1,620,80,0.3,-60.3081280580063,271.0703125,52.5171417633598,233.9609375,1
15,1,572,80,0.3,-57.4173968497096,234.9375,33.8001747662584,256.421875,1
15,1,626,80,0.3,-57.5937282840519,177.3203125,27.3248985388962,219.3125,1
15,1,555,60,0.3,-34.9055734359689,246.65625,65.9399981005396,255.4453125,1
15,1,619,70,0.45,-43.1633905469444,204.6640625,54.5589921456946,253.4921875,1
15,1,976,80,0.45,-58.4795174762653,226.1484375,58.2296890949037,213.453125,1
15,1,808,60,0.45,-90.8829922623303,157.7890625,103.251248366082,237.8671875,1
15,1,770,60,0.45,-103.429468773504,274.9765625,51.0119028205631,212.4765625,1
15,1,682,80,0.3,-53.3354012658928,248.609375,66.8568897337067,248.609375,1
15,1,544,70,0.3,-90.3693391011115,223.21875,66.0430335302008,255.4453125,1
15,1,793,60,0.45,-50.6157724697984,184.15625,33.3481844667319,174.390625,1
15,1,838,60,0.6,-133.639074707836,221.265625,69.9824180265195,190.015625,1
15,1,752,60,0.45,-64.4022562501381,230.0546875,47.9889247270266,190.9921875,1
15,1,899,70,0.3,-82.8769713960839,208.5703125,47.7020507521082,149.9765625,1
15,1,867,80,0.3,-121.622477799958,185.1328125,79.0940428051439,190.015625,1
15,1,587,70,0.3,-65.9087887608695,170.484375,79.0810941149962,149.9765625,1
15,1,724,60,0.3,-46.880677534098,257.3984375,36.9592999788864,195.875,1
15,1,654,80,0.3,-52.0371793378468,251.5390625,43.0404479848319,222.2421875,1
15,1,666,70,0.45,-64.6417844502295,206.6171875,90.2331775642806,169.5078125,1
15,1,663,70,0.3,-57.7668578360975,250.5625,52.6007492474603,229.078125,1
15,1,665,80,0.3,-52.6143420239349,173.4140625,56.5472450050136,216.3828125,1
15,1,694,60,0.45,-16.6532523036154,274.9765625,47.0677999724473,237.8671875,1
15,1,744,70,0.45,-69.7477174894665,233.9609375,50.4866580812954,263.2578125,1
15,1,708,80,0.45,-37.3204318774945,218.3359375,33.4571198033372,274.9765625,1
15,0,1179,60,0.6,-17.0052069356306,190.9921875,64.278820273033,209.546875,1
15,1,754,80,0.3,-65.618296559178,201.734375,67.2250482391409,257.3984375,1
15,1,600,70,0.3,-41.496296388905,256.421875,47.7969432621122,235.9140625,1
15,1,523,60,0.45,-28.9268576688495,204.6640625,53.0600175925891,214.4296875,0
15,1,727,70,0.6,-50.0421977047398,190.9921875,39.2061943466745,274.9765625,1
15,1,887,70,0.3,-55.4478908777142,209.546875,27.1892558200158,188.0625,1
15,1,667,80,0.3,-51.8978426819666,165.6015625,33.0375088610619,222.2421875,1
15,1,737,80,0.3,-52.9069975280526,258.375,35.0773266399225,213.453125,1
15,1,729,80,0.3,-47.0208656198039,252.515625,75.0710153696962,235.9140625,1
15,0,687,80,0.6,-28.3213712628343,242.75,70.3125412567584,240.796875,1
15,1,799,70,0.45,-22.6430733566386,272.046875,29.2763320449567,238.84375,1
15,1,633,70,0.45,-72.7350665437167,185.1328125,49.3981421842278,167.5546875,1
15,1,650,70,0.3,-46.9273176123626,186.109375,34.3358750786042,232.0078125,1
15,1,987,80,0.6,-66.0500749980471,184.15625,53.7936492466794,164.625,1
15,1,688,70,0.45,-33.2848965896083,254.46875,23.7167954265373,173.4140625,1
15,1,550,80,0.45,-48.9794960703001,254.46875,65.6378344485771,222.2421875,1
15,0,806,80,0.45,-59.227608156199,204.6640625,52.0191339585144,249.5859375,1
15,1,578,70,0.45,-30.9998363794303,273.0234375,43.4852282999111,182.203125,1
15,1,571,70,0.45,-52.2009599195762,214.4296875,43.6880442351166,246.65625,1
15,1,760,70,0.3,-29.5547743785345,236.890625,13.2945376701796,179.2734375,1
15,1,804,60,0.3,-31.313491157891,264.234375,6.31171579349864,215.40625,1
15,1,852,80,0.6,-30.3654508592873,197.828125,55.7776073894741,230.0546875,1
15,1,684,70,0.45,-84.8405141473351,238.84375,48.7717170871747,230.0546875,1
15,1,578,60,0.3,-56.9537904073793,169.5078125,58.9144415730717,274.9765625,1
15,1,789,80,0.6,-22.1586043474177,200.7578125,48.2137176590426,258.375,1
16,1,1033,80,0.45,-41.4531269186588,274.9765625,-0.819252476919639,273.0234375,1
16,1,1054,80,0.45,-53.8746589492921,264.234375,46.4260997937489,265.2109375,1
16,0,981,70,0.6,-42.1134231741586,268.140625,45.5336006985913,222.2421875,1
16,0,1004,80,0.6,-30.5486376173078,264.234375,57.2831814669047,213.453125,1
16,1,713,70,0.45,-32.8763219871417,156.8125,43.8115777843093,232.0078125,1
16,1,636,60,0.3,-56.3096252443069,274.9765625,57.7471249564224,156.8125,1
16,1,628,60,0.6,-24.5666865593531,216.3828125,41.248455871201,247.6328125,1
16,1,867,80,0.45,-44.1907726458707,234.9375,5.58134168321194,232.0078125,1
16,1,917,80,0.3,-33.3994030661067,153.8828125,67.2671480696142,215.40625,1
16,1,1557,70,0.6,-28.6344250853944,160.71875,29.4787810799257,234.9375,1
16,1,704,70,0.3,-41.9619805013003,208.5703125,66.5363918223245,269.1171875,1
16,0,1245,80,0.6,-48.7246718456583,263.2578125,43.2589321537723,224.1953125,1
16,1,987,60,0.3,-42.4106848784757,272.046875,35.0769708840261,244.703125,1
16,NaN,NaN,70,0.6,-28.3511051169463,167.5546875,27.4256693314893,229.078125,0
16,1,571,60,0.45,-20.7332259835123,273.0234375,43.7020768277521,226.1484375,1
16,1,726,60,0.6,-48.2108468593241,266.1875,42.5736125012805,228.1015625,1
16,1,623,70,0.6,-43.5238331549918,214.4296875,22.1549061026831,254.46875,1
16,1,916,80,0.45,-39.2165900710302,270.09375,48.3840550747515,239.8203125,1
16,1,633,70,0.6,-31.5032888020886,244.703125,59.7198252586221,227.125,1
16,1,513,70,0.6,-16.8624251138865,177.3203125,40.4417561911522,226.1484375,1
16,1,496,60,0.45,-39.2043074436418,261.3046875,59.7746583405175,210.5234375,1
16,1,512,70,0.45,-31.2653204364966,223.21875,30.479306036,228.1015625,1
16,1,758,70,0.45,-28.6565298886492,249.5859375,31.0285695499582,235.9140625,1
16,1,633,60,0.6,-42.802448511707,259.3515625,46.851956693914,208.5703125,1
16,1,517,60,0.3,-53.4932397944698,203.6875,17.6911462881884,233.9609375,1
16,1,664,60,0.6,-32.5460598898193,155.8359375,51.5488755094047,261.3046875,1
16,1,644,80,0.3,-57.2291535878452,156.8125,43.0336253703628,226.1484375,1
16,0,656,80,0.6,-53.1890320339172,265.2109375,19.6531844028671,251.5390625,1
16,0,763,80,0.45,-53.3823096149468,214.4296875,25.1021091189471,229.078125,1
16,1,476,60,0.3,-31.6484361440996,190.015625,53.523953319894,224.1953125,1
16,1,832,70,0.6,-14.8595053355563,270.09375,90.2314621189636,242.75,1
16,1,581,80,0.6,-25.1757949541777,159.7421875,82.8851169568779,222.2421875,1
16,0,746,80,0.6,-0,149.9765625,0,149.9765625,0
16,1,686,70,0.45,-18.4972252416197,273.0234375,34.9339812889258,241.7734375,1
16,1,626,80,0.3,-35.3099238655774,175.3671875,37.5343350707394,256.421875,1
16,1,878,80,0.6,-6.50086894012793,157.7890625,36.147107739034,231.03125,1
16,1,687,60,0.3,-1.60724919044922,266.1875,13.3764151088663,241.7734375,1
16,1,932,80,0.6,-20.8885287264079,184.15625,51.7271082829518,232.0078125,1
16,1,780,60,0.6,-31.7336332875191,270.09375,31.3626830054395,235.9140625,1
16,1,669,70,0.45,-22.2764235095183,256.421875,31.2122407630423,227.125,1
16,1,533,70,0.3,-50.3810307717627,217.359375,52.3404465843207,225.171875,1
16,1,836,60,0.6,-27.4497490794998,149.9765625,54.5231416981587,167.5546875,1
16,1,768,60,0.45,-59.1190656348058,254.46875,41.6665369056457,161.6953125,1
16,0,969,80,0.45,-25.9643689617447,171.4609375,40.3193832276388,190.9921875,1
16,1,759,80,0.45,-67.4184920127541,157.7890625,57.8664956656033,222.2421875,1
16,1,1052,60,0.6,-31.9002040651303,247.6328125,41.9306946662247,233.9609375,1
16,1,595,70,0.3,-43.9373289685724,181.2265625,51.1530853953913,210.5234375,1
16,1,606,80,0.45,-31.0297203664549,270.09375,64.8280559285358,239.8203125,1
16,1,631,70,0.45,-36.7389053344549,245.6796875,35.9280292191538,170.484375,1
16,0,661,80,0.45,-42.2745072944572,222.2421875,44.9512196931489,214.4296875,1
16,1,607,70,0.3,-57.852811790158,179.2734375,33.7604072820889,252.515625,1
16,1,1213,70,0.6,-19.0707935070911,154.859375,29.2280114098405,234.9375,1
16,1,970,80,0.6,-42.7004575910885,261.3046875,59.9770900018242,223.21875,1
16,1,519,70,0.45,-56.3472070161119,245.6796875,72.248000149089,234.9375,1
16,1,686,80,0.45,-49.3122798182138,274.9765625,26.2214102507864,274.9765625,1
16,1,636,60,0.45,-34.879040283665,268.140625,48.8322764923677,228.1015625,1
16,1,636,80,0.45,-27.1968205773826,194.8984375,43.2116150884434,233.9609375,1
16,1,639,60,0.3,-47.8562685736038,205.640625,41.2958157286592,237.8671875,1
16,1,577,70,0.3,-36.0195795718713,197.828125,51.0272914310434,231.03125,1
16,1,560,60,0.45,-51.5928980688471,225.171875,38.2447796281327,247.6328125,1
16,0,934,70,0.6,-31.0873893587619,152.90625,39.1332665533269,234.9375,1
16,1,887,60,0.6,-34.3385374663211,232.984375,44.314583534664,238.84375,1
16,1,519,70,0.3,-47.9494147277781,211.5,34.5870271667915,237.8671875,1
16,1,578,70,0.3,-54.3887815671431,202.7109375,38.6421733391445,237.8671875,1
16,1,739,70,0.45,-65.0235128368821,157.7890625,48.9088959062908,229.078125,1
16,1,551,70,0.3,-39.9283199310722,168.53125,27.9675362864068,240.796875,1
16,1,705,70,0.3,-61.8415597415396,201.734375,40.8155052172139,242.75,1
16,1,526,80,0.3,-53.8839978301504,193.921875,15.3984685242498,242.75,1
16,1,539,70,0.3,-39.0620506758167,192.9453125,72.3068765463483,240.796875,1
16,1,599,60,0.45,-50.5413721230119,169.5078125,53.2732658198646,227.125,1
16,0,622,80,0.45,-54.1252914871639,250.5625,82.3085471141054,196.8515625,1
16,1,657,70,0.3,-47.674946013927,196.8515625,38.9029943158226,242.75,1
16,1,783,80,0.3,-45.1014112078256,183.1796875,53.468102764134,241.7734375,1
16,1,534,60,0.3,-73.6227470056379,227.125,46.6916440429787,200.7578125,1
16,1,619,60,0.45,-42.5318585422013,191.96875,29.1832574303273,203.6875,1
16,NaN,NaN,80,0.3,-58.7184514161759,241.7734375,27.6036910529634,236.890625,0
16,1,1182,60,0.6,-20.8749097882968,257.3984375,60.0039298711332,233.9609375,1
16,1,1157,70,0.6,-27.4513218239454,154.859375,41.6978407139439,227.125,1
16,1,601,70,0.3,-71.6906953394497,190.9921875,26.0619302619611,243.7265625,1
16,1,471,60,0.6,-10.0780390637533,248.609375,6.55303088593259,274.9765625,1
16,0,622,80,0.3,-50.1025785989219,218.3359375,20.488146654059,263.2578125,1
16,1,947,80,0.6,-45.351415546534,267.1640625,29.5372737678348,219.3125,1
16,1,877,80,0.3,-38.7250015894332,206.6171875,21.6317734258001,256.421875,1
16,1,749,70,0.6,-24.0250673157136,249.5859375,34.530108506132,221.265625,1
16,1,556,70,0.3,-47.4461194307161,216.3828125,32.4458021607296,227.125,1
16,1,527,60,0.3,-61.2791397430485,274.9765625,50.3593479202648,240.796875,1
16,1,700,60,0.3,-45.5420341340315,202.7109375,43.2164921457979,233.9609375,1
16,1,771,60,0.6,-39.808308236272,152.90625,84.8203160182697,198.8046875,1
16,0,1186,80,0.6,-42.429778561214,191.96875,37.4656828790736,239.8203125,1
16,1,1033,80,0.3,-64.2901526519053,219.3125,11.7465845287104,247.6328125,1
16,1,467,60,0.3,-56.30400695317,190.9921875,50.7749782236696,218.3359375,1
16,1,565,80,0.6,-42.2432907934018,155.8359375,39.8160766546295,239.8203125,1
16,1,562,80,0.3,-74.65454999294,189.0390625,12.4374695670203,210.5234375,1
16,0,1054,70,0.6,-64.6274392153043,268.140625,71.5340040372192,187.0859375,1
16,1,564,60,0.3,-44.1485638144957,176.34375,2.08078673929912,267.1640625,1
16,1,579,80,0.6,-22.4010301469717,256.421875,41.2259277894011,226.1484375,1
16,1,409,70,0.3,-17.5162521362786,209.546875,58.5228444235807,233.9609375,0
16,1,503,60,0.45,-43.4298489290683,271.0703125,60.4814161340407,230.0546875,1
16,1,486,70,0.45,-43.313731367867,268.140625,40.8628495665211,238.84375,1
16,NaN,NaN,80,0.3,-46.5360500247106,202.7109375,19.7496779743864,274.9765625,0
16,1,964,80,0.6,-52.5796751997007,260.328125,58.4602172135473,205.640625,1
16,1,494,60,0.3,-42.9306081074696,194.8984375,68.7749339464019,242.75,1
16,1,634,60,0.45,-56.7205658789314,262.28125,39.4652043363501,237.8671875,1
16,1,699,80,0.45,-56.4786283994095,181.2265625,59.1610668886826,215.40625,1
16,1,469,60,0.45,-30.5542983490824,235.9140625,41.9037282685682,229.078125,1
16,1,675,60,0.45,-62.3235908754192,263.2578125,36.6665836630023,257.3984375,1
16,1,697,80,0.3,-55.8621632744557,210.5234375,49.9724341130917,268.140625,1
16,1,809,60,0.6,-31.9051873859043,246.65625,50.0815550597285,233.9609375,1
16,1,716,70,0.45,-48.7979750129205,260.328125,34.3952369997603,241.7734375,1
16,1,692,80,0.3,-27.269272222825,196.8515625,56.6488406939784,216.3828125,1
16,1,714,60,0.6,-0,149.9765625,0,149.9765625,0
16,1,679,70,0.6,-41.7394625350807,261.3046875,17.7749858497112,247.6328125,1
16,1,561,80,0.45,-32.8985082013437,224.1953125,29.3402304993017,212.4765625,1
16,1,538,80,0.3,-66.1004856632113,200.7578125,52.1984703502917,224.1953125,1
16,1,605,80,0.45,-41.2336716653629,163.6484375,71.2290822542711,220.2890625,1
16,1,563,80,0.3,-54.0204956178685,237.8671875,26.0442860405349,264.234375,1
16,1,684,60,0.45,-27.7885333299758,273.0234375,19.7085362722367,244.703125,1
16,1,536,60,0.6,-16.3519553739761,262.28125,72.1841152542501,210.5234375,1
16,1,539,80,0.3,-65.6408975104106,209.546875,26.0536828528747,238.84375,1
16,1,684,70,0.3,-57.1159368506805,217.359375,28.2740765532065,235.9140625,1
16,1,529,60,0.3,-68.0133430896052,199.78125,33.210682832757,267.1640625,1
16,1,601,60,0.6,-17.595073673619,149.9765625,64.9631028716142,233.9609375,1
16,1,491,70,0.3,-42.7328513161578,202.7109375,34.2851451675773,251.5390625,1
16,1,585,70,0.3,-38.8116990321826,195.875,38.0732488160576,266.1875,1
16,1,513,70,0.45,-37.7833812524359,162.671875,56.1494703500414,262.28125,1
16,1,473,70,0.3,-40.8863360354571,197.828125,46.9469802723508,238.84375,1
16,1,469,60,0.3,-44.3717578268977,181.2265625,23.6812684743838,157.7890625,1
16,1,576,60,0.45,-47.4254023259534,155.8359375,45.6621691588358,244.703125,1
16,1,664,60,0.45,-22.8997855091536,266.1875,90.212646619797,226.1484375,1
16,1,727,80,0.45,-34.2786169478488,264.234375,26.8844853084076,197.828125,1
16,1,587,60,0.3,-47.0599119000609,156.8125,42.1739338195559,218.3359375,1
16,1,1048,80,0.6,-20.2832450131243,161.6953125,15.8654282943794,238.84375,1
16,1,519,60,0.45,-61.6518642845424,267.1640625,28.1706380125669,222.2421875,1
16,1,492,80,0.3,-49.9615380659245,192.9453125,35.142292319283,252.515625,1
16,1,559,70,0.45,-29.5909010638515,222.2421875,46.4223133348785,234.9375,1
16,1,588,80,0.45,-64.2229236837499,269.1171875,48.3255525242105,246.65625,1
16,1,785,60,0.6,-22.8194973954767,173.4140625,22.7707665215308,223.21875,1
16,1,724,60,0.45,-40.9441549281879,260.328125,8.73150733115279,224.1953125,1
16,1,624,70,0.45,-42.5796216519287,163.6484375,12.7280996781642,227.125,1
16,1,629,70,0.45,-33.0382880839724,149.9765625,52.110048437612,224.1953125,1
16,1,643,70,0.6,-0,149.9765625,0,149.9765625,0
16,1,462,80,0.45,-40.1458779992423,263.2578125,25.7898077632247,225.171875,1
16,0,780,80,0.45,-44.4203442355085,213.453125,46.8804428820192,238.84375,1
16,1,820,80,0.6,-9.36030544542668,263.2578125,24.5682788299997,232.0078125,1
16,1,700,70,0.6,-50.023515503545,157.7890625,40.1979981824723,226.1484375,1
16,1,614,80,0.3,-44.9888698888272,215.40625,68.5963501673106,258.375,1
16,1,937,80,0.6,-28.697128803534,273.0234375,53.5376452353714,204.6640625,1
16,1,679,60,0.6,-29.6536315556298,232.984375,62.10996817281,235.9140625,1
16,1,733,70,0.6,-27.0740829559966,274.9765625,24.298005700902,242.75,1
16,1,660,80,0.45,-40.7245072810802,265.2109375,49.5661747908297,239.8203125,1
16,1,621,80,0.6,-26.9289797016917,149.9765625,29.3644747631935,220.2890625,1
16,1,700,70,0.45,-46.2734639572164,248.609375,20.9614733953572,232.984375,1
16,1,596,80,0.45,-21.5555836944644,149.9765625,49.0789500723078,246.65625,1
16,1,677,70,0.45,-58.6367296875639,262.28125,33.6032652485269,228.1015625,1
16,1,547,60,0.45,-32.9062345465027,239.8203125,32.0846056281139,232.984375,1
16,1,702,70,0.6,-17.8425663861278,149.9765625,24.9591137595341,236.890625,1
16,1,602,60,0.45,-44.227521694225,186.109375,43.7057612918134,227.125,1
16,1,529,60,0.3,-42.226911071634,205.640625,62.3524812674141,216.3828125,1
16,1,832,60,0.45,-40.724444750803,221.265625,50.2055399705655,236.890625,1
16,1,450,70,0.3,-67.2289145663224,194.8984375,25.7121686883394,240.796875,1
16,1,606,80,0.6,-28.7329600772101,219.3125,44.625569495146,236.890625,1
16,1,587,60,0.3,-30.9948768546108,230.0546875,31.72265833007,213.453125,1
16,1,647,80,0.45,-53.2270040742027,259.3515625,36.4704833752735,235.9140625,1
16,1,719,70,0.6,-33.5074137101432,149.9765625,43.918179955552,172.4375,1
16,1,636,80,0.3,-59.8963765762206,173.4140625,51.0435285577361,238.84375,1
16,1,815,80,0.6,-31.2586189146294,274.9765625,36.184673294475,262.28125,1
16,1,545,60,0.3,-37.4632789193821,248.609375,20.7352325597928,265.2109375,1
16,1,618,70,0.45,-36.3058874327218,220.2890625,30.9944677487785,208.5703125,1
16,1,923,70,0.6,-29.7246823965482,176.34375,75.527688900476,219.3125,1
16,1,525,70,0.3,-32.4039774711612,196.8515625,23.7977353916373,174.390625,1
16,1,768,80,0.45,-30.440786981723,269.1171875,60.5162262856136,199.78125,1
16,1,857,70,0.6,-19.3728363642619,200.7578125,49.5469113097015,227.125,1
16,1,793,80,0.6,-27.5079573427832,262.28125,47.541150038828,217.359375,1
16,1,853,60,0.3,-44.8054277497911,152.90625,42.3828068974082,246.65625,1
16,1,583,80,0.45,-13.382419177085,149.9765625,46.2399433326001,236.890625,1
16,1,496,60,0.3,-57.8018210806842,203.6875,15.3330242978028,230.0546875,1
16,1,839,80,0.6,-29.2690517374409,171.4609375,28.0139281618365,237.8671875,1
16,1,553,80,0.3,-47.6356672154814,212.4765625,33.9414443657201,263.2578125,1
16,1,1066,80,0.6,-44.5896328478101,237.8671875,11.2031984854258,222.2421875,1
16,1,751,80,0.3,-40.7343713606841,149.9765625,19.4076765846489,254.46875,1
16,1,533,70,0.6,-34.7356417892483,158.765625,54.8895657886165,231.03125,1
16,1,491,70,0.45,-46.7516695820067,258.375,35.1858372376075,218.3359375,1
16,1,609,70,0.45,-55.909575728318,270.09375,38.2311497475203,187.0859375,1
16,1,465,60,0.3,-71.31527093158,173.4140625,67.0802076578408,243.7265625,1
16,1,609,80,0.6,-44.0646518340268,175.3671875,30.1200964329438,242.75,1
